timestamp,service,level,message,latency_ms,request_count,status_code,true_anomaly,error_flag,latency_roll_mean,latency_roll_std,req_roll_mean,req_roll_std,error_rate,anomaly_score,anomaly_flag
2026-04-02 19:17:56.428265,inventory-service,INFO,user login successful,129.21,23,200,0,0,129.24444444444444,26.56830824079278,22.555555555555557,3.2058973436118907,0.0,0.0873778953417143,0
2026-04-02 19:17:56.428265,auth-service,INFO,session validated,118.03,23,200,0,0,130.05266666666665,39.55840428434658,21.466666666666665,4.033195589934446,0.06666666666666667,0.10338001890746829,0
2026-04-02 19:17:57.428265,payment-service,INFO,user login successful,115.75,30,200,0,0,229.73916666666665,371.1985434057024,19.25,5.642774945973753,0.08333333333333333,0.014739167620306692,0
2026-04-02 19:17:58.428265,auth-service,INFO,order created successfully,154.31,11,200,0,0,131.56875,38.695206399931934,20.8125,4.693523907115705,0.0625,0.08047140518015272,0
2026-04-02 19:17:59.428265,payment-service,INFO,order created successfully,88.89,8,200,0,0,218.90461538461537,357.53605821919984,18.384615384615383,6.238836183382035,0.07692307692307693,0.011287007934985716,0
2026-04-02 19:18:00.428265,payment-service,INFO,fetched results from database,115.83,26,200,0,0,211.54214285714284,344.61236723150415,18.928571428571427,6.330199726029864,0.07142857142857142,0.017013144264928726,0
2026-04-02 19:18:02.428265,search-service,INFO,cache hit for request,130.61,16,200,0,0,117.09538461538462,29.627587261251577,19.692307692307693,3.9239566635522234,0.0,0.09733764489121943,0
2026-04-02 19:18:04.428265,inventory-service,INFO,request processed successfully,87.42,11,200,0,0,125.06200000000001,28.326186863434724,21.4,4.7422451316743315,0.0,0.09323063937733711,0
2026-04-02 19:18:04.428265,auth-service,INFO,fetched results from database,105.64,18,200,0,0,130.0435294117647,37.99057283412171,20.647058823529413,4.595394113547122,0.058823529411764705,0.07514700756973425,0
2026-04-02 19:18:07.428265,search-service,INFO,session validated,131.86,21,200,0,0,118.14999999999999,28.737472186890543,19.785714285714285,3.786180771590923,0.0,0.12069351412036627,0
2026-04-02 19:18:08.428265,auth-service,INFO,user login successful,111.53,14,200,0,0,129.015,37.11369419848722,20.27777777777778,4.725469855948415,0.05555555555555555,0.08626382244398123,0
2026-04-02 19:18:08.428265,payment-service,INFO,api call completed,107.52,17,200,0,0,204.60733333333332,333.16117076674266,18.8,6.120224085533376,0.06666666666666667,0.04198030517353901,0
2026-04-02 19:18:11.428265,search-service,INFO,order created successfully,109.36,21,200,0,0,117.56400000000001,27.784969163714603,19.866666666666667,3.6619016657365075,0.0,0.11364679522474097,0
2026-04-02 19:18:14.428265,payment-service,INFO,request processed successfully,121.75,25,200,0,0,199.42874999999998,322.53014060446094,19.1875,6.112487218800543,0.0625,0.047373396642932664,0
2026-04-02 19:18:15.428265,inventory-service,INFO,payment verified,119.8,15,200,0,0,124.58363636363637,26.919374536837687,20.818181818181817,4.895266730591539,0.0,0.1204228703236988,0
2026-04-02 19:18:20.428265,search-service,INFO,request processed successfully,139.87,19,200,0,0,118.958125,27.415960611475935,19.8125,3.5443617196894563,0.0,0.10973852234638598,0
2026-04-02 19:18:20.428265,search-service,INFO,api call completed,153.7,22,200,0,0,121.00176470588237,27.850629982841973,19.941176470588236,3.4725816807401038,0.0,0.10549453333800451,0
2026-04-02 19:18:22.428265,inventory-service,INFO,user login successful,115.6,17,200,0,0,123.835,25.797299893945908,20.5,4.79583152331272,0.0,0.10395440947403745,0
2026-04-02 19:18:22.428265,inventory-service,ERROR,payment gateway error,329.24,15,502,1,1,139.63538461538462,62.09283608911534,20.076923076923077,4.838414658775787,0.07692307692307693,0.04527594675865004,0
2026-04-02 19:18:24.428265,search-service,INFO,user login successful,144.58,23,200,0,0,122.31166666666667,27.584703188542736,20.11111111111111,3.44518229499567,0.0,0.09609667002242461,0
2026-04-02 19:18:26.428265,auth-service,INFO,fetched results from database,150.18,22,200,0,0,130.12894736842105,36.39339651559773,20.36842105263158,4.609296479408514,0.05263157894736842,0.07080644846100143,0
2026-04-02 19:18:26.428265,auth-service,INFO,cache hit for request,114.1,25,200,0,0,129.32750000000001,35.60359855777444,20.6,4.604345773288536,0.05,0.08588410296590177,0
2026-04-02 19:18:30.428265,search-service,INFO,cache hit for request,162.91,26,200,0,0,124.44842105263157,28.379418845971593,20.42105263157895,3.610413787822421,0.0,0.08604594236713231,0
2026-04-02 19:18:32.428265,auth-service,INFO,payment verified,75.69,21,200,0,0,127.503,37.41733134876348,20.8,4.525948577515634,0.05,0.11229258172173273,0
2026-04-02 19:18:34.428265,order-service,INFO,cache hit for request,121.69,29,200,0,0,146.845,48.6760071287693,22.166666666666668,7.9603182515943836,0.16666666666666666,0.02585084697649609,0
2026-04-02 19:18:37.428265,search-service,INFO,api call completed,187.57,17,200,0,0,127.6045,31.019656327628944,20.25,3.5964163449628277,0.0,0.09778037718405042,0
2026-04-02 19:18:40.428265,search-service,INFO,api call completed,125.79,28,200,0,0,129.389,29.749107531947377,20.65,3.990449123911532,0.0,0.09297756183711142,0
2026-04-02 19:18:42.428265,order-service,INFO,order created successfully,78.44,16,200,0,0,137.07285714285715,51.40938458890092,21.285714285714285,7.631388814501279,0.14285714285714285,0.04892006227570728,0
2026-04-02 19:18:44.428265,search-service,INFO,api call completed,177.61,19,200,0,0,132.26450000000003,31.53009247236344,20.6,4.005259699839437,0.0,0.10106398116400062,0
2026-04-02 19:18:46.428265,auth-service,INFO,order created successfully,140.5,22,200,0,0,128.46149999999997,37.496328700989274,20.85,4.533791256541785,0.05,0.10218246100242151,0
2026-04-02 19:18:49.428265,search-service,INFO,payment verified,99.63,24,200,0,0,133.7845,28.959356541812003,20.9,4.024922359499621,0.0,0.11821141414183112,0
2026-04-02 19:18:50.428265,order-service,INFO,session validated,172.43,22,200,0,0,141.4925,49.210060745455586,21.375,7.069805008424408,0.125,0.06698429633653424,0
2026-04-02 19:18:51.428265,order-service,INFO,session validated,125.81,22,200,0,0,139.75,46.32767072711513,21.444444444444443,6.616477747093069,0.1111111111111111,0.07646934794214283,0
2026-04-02 19:18:55.428265,inventory-service,INFO,cache hit for request,117.39,17,200,0,0,138.04642857142858,59.952387340306956,19.857142857142858,4.720774754816659,0.07142857142857142,0.07409106712667823,0
2026-04-02 19:18:56.428265,order-service,INFO,request processed successfully,97.21,22,200,0,0,135.496,45.70279719132201,21.5,6.240548408949685,0.1,0.06861929912534354,0
2026-04-02 19:18:58.428265,inventory-service,INFO,order created successfully,146.75,23,200,0,0,138.62666666666667,57.81525733707653,20.066666666666666,4.620863658709371,0.06666666666666667,0.0881955039412296,0
2026-04-02 19:19:00.428265,order-service,INFO,user login successful,123.98,15,200,0,0,134.44909090909093,43.496290750946905,20.90909090909091,6.236257619029949,0.09090909090909091,0.06630714287353578,0
2026-04-02 19:19:06.428265,auth-service,INFO,cache hit for request,119.87,20,200,0,0,128.06400000000002,37.54559395272844,20.9,4.517801048717116,0.05,0.09155902289711448,0
2026-04-02 19:19:07.428265,order-service,INFO,payment verified,139.68,24,200,0,0,134.885,41.49956768668583,21.166666666666668,6.012613005301036,0.08333333333333333,0.10054475668893836,0
2026-04-02 19:19:07.428265,payment-service,INFO,user login successful,119.67,22,200,0,0,194.7370588235294,312.8870232161424,19.352941176470587,5.957570566835404,0.058823529411764705,0.04882098556542247,0
2026-04-02 19:19:08.428265,order-service,INFO,fetched results from database,130.77,22,200,0,0,134.56846153846155,39.7491991211047,21.23076923076923,5.761276567941144,0.07692307692307693,0.061095745273278435,0
2026-04-02 19:19:08.428265,payment-service,INFO,order created successfully,83.56,11,200,0,0,188.56055555555554,304.6740091710796,18.88888888888889,6.1058206452232096,0.05555555555555555,0.04044833122007613,0
2026-04-02 19:19:10.428265,order-service,INFO,fetched results from database,154.38,18,200,0,0,135.98357142857142,38.555102946131704,21.0,5.602197371087116,0.07142857142857142,0.05160062620022232,0
2026-04-02 19:19:13.428265,payment-service,INFO,request processed successfully,170.86,17,200,0,0,187.62894736842105,296.1177601130772,18.789473684210527,5.949593332213004,0.05263157894736842,0.05168533852214996,0
2026-04-02 19:19:13.428265,auth-service,INFO,payment verified,137.06,19,200,0,0,122.5275,25.044504781225818,20.8,4.5375625267549236,0.0,0.12230970310168815,0
2026-04-02 19:19:14.428265,payment-service,INFO,api call completed,138.53,16,200,0,0,185.174,288.4288905049124,18.65,5.824404193608674,0.05,0.06392779704125584,0
2026-04-02 19:19:16.428265,payment-service,INFO,api call completed,99.22,26,200,0,0,183.926,288.76050399486496,19.4,5.752802520694175,0.05,0.05837224432573179,0
2026-04-02 19:19:18.428265,auth-service,INFO,cache hit for request,151.74,22,200,0,0,122.1345,24.487621034869214,20.7,4.485062928620312,0.0,0.09277841448544089,0
2026-04-02 19:19:21.428265,search-service,INFO,session validated,86.31,20,200,0,0,132.8085,30.25119819723545,21.0,3.9735970711951314,0.0,0.11811208874303375,0
2026-04-02 19:19:22.428265,search-service,INFO,order created successfully,169.33,19,200,0,0,135.46,31.041775925864478,20.95,3.9930861300634706,0.0,0.09724727459773169,0
2026-04-02 19:19:22.428265,search-service,INFO,session validated,135.55,18,200,0,0,136.4235,30.71243041249106,20.55,3.859029057050217,0.0,0.11791844520348016,0
2026-04-02 19:19:27.428265,auth-service,INFO,api call completed,134.71,21,200,0,0,122.49949999999998,24.6244165252809,20.8,4.467425963218876,0.0,0.11120686488658554,0
2026-04-02 19:19:31.428265,inventory-service,INFO,session validated,112.14,27,200,0,0,136.97125,56.245979278522654,20.5,4.788875998951459,0.0625,0.09544900868176498,0
2026-04-02 19:19:32.428265,search-service,INFO,cache hit for request,126.8,21,200,0,0,137.53900000000002,29.885563122649963,20.4,3.7752657626910655,0.0,0.09278024213325997,0
2026-04-02 19:19:33.428265,order-service,INFO,api call completed,128.82,24,200,0,0,135.506,37.198639721673395,21.2,5.453701233369604,0.06666666666666667,0.08968676180442631,0
2026-04-02 19:19:38.428265,inventory-service,INFO,session validated,134.16,22,200,0,0,136.80588235294115,54.46420327366677,20.58823529411765,4.651059335374735,0.058823529411764705,0.10319706829036868,0
2026-04-02 19:19:39.428265,auth-service,INFO,cache hit for request,134.48,20,200,0,0,121.9455,24.199264119955576,20.6,4.405737885506748,0.0,0.10093226011572831,0
2026-04-02 19:19:40.428265,order-service,INFO,api call completed,133.76,17,200,0,0,135.396875,35.93995097728988,20.9375,5.372383083883725,0.0625,0.0964010224930032,0
2026-04-02 19:19:41.428265,inventory-service,INFO,order created successfully,112.94,17,200,0,0,135.48,53.13663187537223,20.38888888888889,4.590769368928569,0.05555555555555555,0.09367162775076132,0
2026-04-02 19:19:42.428265,payment-service,INFO,payment verified,89.41,27,200,0,0,183.67199999999997,288.8455360769471,19.9,5.9639266471538335,0.05,0.07874889702494181,0
2026-04-02 19:19:42.428265,order-service,INFO,user login successful,90.0,21,200,0,0,132.7264705882353,36.4990148738936,20.941176470588236,5.201809639866858,0.058823529411764705,0.08594550617137231,0
2026-04-02 19:19:43.428265,auth-service,INFO,api call completed,162.14,21,200,0,0,124.01049999999998,25.80858128913512,20.9,4.2040081125666635,0.0,0.10657782294828072,0
2026-04-02 19:19:44.428265,order-service,INFO,cache hit for request,105.99,17,200,0,0,131.2411111111111,35.96564944317399,20.72222222222222,5.1312830129975415,0.05555555555555555,0.08536359774433067,0
2026-04-02 19:19:44.428265,search-service,INFO,api call completed,143.33,14,200,0,0,138.19549999999998,29.860064595234544,20.55,3.4255233945071484,0.0,0.09972912848420673,0
2026-04-02 19:19:46.428265,payment-service,INFO,session validated,138.2,16,200,0,0,182.905,288.95010770391707,19.9,5.9639266471538335,0.05,0.08195304910054585,0
2026-04-02 19:19:48.428265,payment-service,INFO,session validated,157.98,27,200,0,0,183.277,288.9110339132829,20.1,6.137889230877852,0.05,0.0745349873963071,0
2026-04-02 19:19:50.428265,auth-service,INFO,payment verified,98.8,19,200,0,0,123.92549999999999,25.892750148702987,20.85,4.221187161525958,0.0,0.12398055232844823,0
2026-04-02 19:19:52.428265,payment-service,INFO,payment verified,118.48,14,200,0,0,183.191,288.9310535295302,19.95,6.253209702140762,0.05,0.08290250015154349,0
2026-04-02 19:19:52.428265,search-service,INFO,session validated,210.75,23,200,0,0,142.0525,33.93992011822626,20.7,3.465620624908252,0.0,0.09671362705783043,0
2026-04-02 19:19:53.428265,payment-service,INFO,order created successfully,151.2,20,200,0,0,185.92749999999998,288.3250216221635,19.8,6.212042633804964,0.05,0.06147527696352678,0
2026-04-02 19:19:55.428265,order-service,INFO,request processed successfully,78.03,21,200,0,0,128.44052631578947,37.02279710209857,20.736842105263158,4.987117908094792,0.05263157894736842,0.09935364690175674,0
2026-04-02 19:19:58.428265,search-service,INFO,session validated,133.55,25,200,0,0,143.098,33.30226902337533,21.05,3.5314377570019473,0.0,0.10563172302938778,0
2026-04-02 19:19:58.428265,payment-service,INFO,payment verified,110.63,24,200,0,0,184.43,288.65053642587844,19.85,6.2431014559651095,0.05,0.08442734409857627,0
2026-04-02 19:20:08.428265,inventory-service,INFO,order created successfully,116.18,19,200,0,0,134.4642105263158,51.828999423937844,20.31578947368421,4.472789728258682,0.05263157894736842,0.09694610094121558,0
2026-04-02 19:20:12.428265,inventory-service,INFO,fetched results from database,84.79,28,200,0,0,131.9805,51.655011523823276,20.7,4.680305882941279,0.05,0.06349345873811896,0
2026-04-02 19:20:14.428265,order-service,INFO,cache hit for request,114.91,23,200,0,0,127.76400000000001,36.16213233116712,20.85,4.880411975707745,0.05,0.08784023759508841,0
2026-04-02 19:20:15.428265,order-service,INFO,fetched results from database,111.4,13,200,0,0,127.33049999999999,36.31088056086307,20.8,4.958777438463087,0.05,0.07096344710323949,0
2026-04-02 19:20:16.428265,order-service,INFO,order created successfully,136.51,19,200,0,0,127.1795,36.2637271976166,20.1,4.050990781992657,0.05,0.10237301197055232,0
2026-04-02 19:20:21.428265,order-service,INFO,cache hit for request,97.63,21,200,0,0,125.37150000000001,36.814039981192536,20.0,4.0,0.05,0.08994970766129645,0
2026-04-02 19:20:23.428265,auth-service,INFO,request processed successfully,150.83,31,200,0,0,127.328,24.642299448413162,20.95,4.442320398881174,0.0,0.09103492388568363,0
2026-04-02 19:20:24.428265,payment-service,INFO,request processed successfully,110.99,25,200,0,0,182.36549999999997,289.0399789589304,20.45,6.125657859407943,0.05,0.06526274513617053,0
2026-04-02 19:20:24.428265,inventory-service,INFO,api call completed,81.59,15,200,0,0,129.8365,52.8590102138649,20.5,4.839530207734936,0.05,0.09355790385405838,0
2026-04-02 19:20:28.428265,auth-service,INFO,payment verified,145.25,16,200,0,0,127.51499999999999,24.769447542869177,20.7,4.577979329009919,0.0,0.11704700716595928,0
2026-04-02 19:20:32.428265,search-service,INFO,user login successful,168.84,15,200,0,0,141.75650000000002,31.568325443643513,20.8,3.7780529655533295,0.0,0.0848007761670519,0
2026-04-02 19:20:34.428265,search-service,INFO,user login successful,143.56,25,200,0,0,144.0755,29.773935347088948,20.8,3.7780529655533295,0.0,0.09005483328825048,0
2026-04-02 19:20:36.428265,inventory-service,INFO,payment verified,127.81,20,200,0,0,127.22650000000002,51.52307038446084,20.15,4.591468060149,0.05,0.11918589551895464,0
2026-04-02 19:20:36.428265,payment-service,INFO,request processed successfully,129.98,20,200,0,0,118.585,25.593069477168225,20.25,6.068685802413983,0.0,0.10633649667413181,0
2026-04-02 19:20:37.428265,order-service,INFO,payment verified,128.11,20,200,0,0,125.72149999999999,36.804666648473585,19.95,3.993086130063471,0.05,0.11945172056832387,0
2026-04-02 19:20:38.428265,auth-service,INFO,order created successfully,142.51,18,200,0,0,127.33250000000001,24.63793926682567,20.15,4.171015274612721,0.0,0.10945445606114695,0
2026-04-02 19:20:38.428265,search-service,INFO,cache hit for request,88.62,21,200,0,0,141.97600000000003,32.15840078506132,21.05,3.6051863226541605,0.0,0.08127356258386326,0
2026-04-02 19:20:41.428265,auth-service,INFO,order created successfully,145.29,12,200,0,0,128.527,24.912767409503115,19.9,4.506136167260676,0.0,0.09692104454177325,0
2026-04-02 19:20:44.428265,search-service,INFO,payment verified,161.07,19,200,0,0,143.4365,32.33759280091664,20.95,3.6342667399135826,0.0,0.11176845585190243,0
2026-04-02 19:20:44.428265,payment-service,INFO,api call completed,74.95,16,200,0,0,115.6685,27.108990211056547,20.0,6.138746657609824,0.0,0.09948434032409847,0
2026-04-02 19:20:46.428265,order-service,ERROR,latency spike detected while processing request,1417.8,18,503,1,1,184.3675,291.29638749408696,20.2,3.67924477376311,0.05,-0.11144996217811642,1
2026-04-02 19:20:48.428265,auth-service,ERROR,nullpointerexception occurred,443.06,17,500,1,1,146.786,73.08622934588978,19.6,4.488582005606295,0.05,0.05296213719720172,0
2026-04-02 19:20:50.428265,inventory-service,INFO,api call completed,110.18,19,200,0,0,124.70599999999999,51.03575139056934,19.8,4.384182093797993,0.05,0.10176742587171439,0
2026-04-02 19:20:51.428265,search-service,INFO,user login successful,138.11,23,200,0,0,144.874,31.36752752701264,21.05,3.6631163034541476,0.0,0.09115829513483026,0
2026-04-02 19:20:52.428265,payment-service,ERROR,latency spike detected while processing request,1507.88,13,500,1,1,187.564,311.7647813640075,20.0,6.138746657609824,0.05,-0.11828035308712315,1
2026-04-02 19:21:01.428265,payment-service,INFO,session validated,128.03,20,200,0,0,188.178,311.6279669329068,19.5,5.670793131197971,0.05,0.08122360346030855,0
2026-04-02 19:21:03.428265,search-service,INFO,session validated,123.3,14,200,0,0,144.0455,31.723462257950032,20.8,3.968295404963273,0.0,0.10723741991020719,0
2026-04-02 19:21:08.428265,order-service,INFO,api call completed,162.22,16,200,0,0,186.39399999999998,290.97820778231915,19.55,3.1535276821529994,0.05,0.06350146354870118,0
2026-04-02 19:21:10.428265,order-service,INFO,user login successful,197.76,17,200,0,0,192.35999999999999,289.8694159172549,19.6,3.1017821702335824,0.05,0.046823026761501574,0
2026-04-02 19:21:12.428265,inventory-service,INFO,cache hit for request,143.73,11,200,0,0,126.453,51.06026564138127,19.45,4.795557154393287,0.05,0.07241717265457959,0
2026-04-02 19:21:13.428265,order-service,INFO,fetched results from database,88.72,18,200,0,0,188.1745,290.77527621452197,19.4,3.0676581158580047,0.05,0.044268186207424065,0
2026-04-02 19:21:14.428265,search-service,INFO,fetched results from database,113.29,33,200,0,0,142.025,32.356749966908815,21.35,4.815271758194252,0.0,0.0660137024661076,0
2026-04-02 19:21:14.428265,inventory-service,INFO,api call completed,115.6,16,200,0,0,126.1335,51.1096300818668,19.2,4.8406176204456015,0.05,0.09999905558856459,0
2026-04-02 19:21:17.428265,payment-service,INFO,api call completed,100.99,13,200,0,0,188.78300000000002,311.436749143132,19.75,5.230225918437436,0.05,0.05670312366073277,0
2026-04-02 19:21:21.428265,payment-service,INFO,fetched results from database,129.06,19,200,0,0,189.4445,311.28765428500884,19.4,5.0199601592044525,0.05,0.046152889130083696,0
2026-04-02 19:21:22.428265,payment-service,INFO,session validated,159.41,9,200,0,0,192.03900000000002,310.78473590675526,19.0,5.515528318445925,0.05,0.06734078114317493,0
2026-04-02 19:21:23.428265,order-service,INFO,request processed successfully,133.57,14,200,0,0,188.5625,290.69284509281937,19.0,3.2281655210938234,0.05,0.06392875778141577,0
2026-04-02 19:21:24.428265,auth-service,INFO,session validated,111.37,25,200,0,0,146.453,73.23915735092591,19.7,4.589461612731589,0.05,0.10102594626544725,0
2026-04-02 19:21:26.428265,payment-service,INFO,fetched results from database,112.54,17,200,0,0,191.57850000000002,310.901168562328,18.6,5.344943503221673,0.05,0.039795606010975426,0
